substance,n_recent,ebgm,eb05,as_of
Bupropion,4,0.6896907463172445,0.35244926429620754,2023-07-01
Morphine,22,0.4881903384891666,0.34689114656756465,2023-07-01
Paroxetine,2,0.7714168839230541,0.3441140326975104,2023-07-01
Ephedrine,1,0.815090617533124,0.32679887660889206,2023-07-01
Chlorpheniramine,1,0.815090617533124,0.32679887660889206,2023-07-01
Carbon monoxide,1,0.815090617533124,0.32679887660889206,2023-07-01
Nitrous oxide,1,0.815090617533124,0.32679887660889206,2023-07-01
Pseudoephedrine,1,0.815090617533124,0.32679887660889206,2023-07-01
Vilazodone,1,0.815090617533124,0.32679887660889206,2023-07-01
Loperamide,1,0.815090617533124,0.32679887660889206,2023-07-01
Valproic Acid,1,0.815090617533124,0.32679887660889206,2023-07-01
Clozapine,1,0.815090617533124,0.32679887660889206,2023-07-01
Baclofen,1,0.815090617533124,0.32679887660889206,2023-07-01
Venlafaxine,2,0.7114013988926325,0.3173422948622061,2023-07-01
Levamisole,2,0.7114013988926325,0.3173422948622061,2023-07-01
Mirtazapine,2,0.7114013988926325,0.3173422948622061,2023-07-01
Gabapentin,5,0.5776239835665673,0.3093377333688083,2023-07-01
Diphenhydramine,8,0.520075447302857,0.30722214568560574,2023-07-01
Fluoxetine,3,0.6202213289352831,0.2988246373260035,2023-07-01
Carisoprodol,1,0.7323707919043206,0.2936335505613526,2023-07-01
Amitriptyline,1,0.7323707919043206,0.2936335505613526,2023-07-01
Hydroxychloroquine,1,0.7323707919043206,0.2936335505613526,2023-07-01
MDA,1,0.7323707919043206,0.2936335505613526,2023-07-01
Codeine,6,0.5133231587461967,0.285662587198012,2023-07-01
Doxylamine,3,0.5873246769786054,0.28297492427748666,2023-07-01
Amlodipine,2,0.6156131824197194,0.27461303894059985,2023-07-01
Hydroxyzine,3,0.5577419430018944,0.26872186760354455,2023-07-01
Lorazepam,7,0.4490799058600544,0.25808873124443554,2023-07-01
Zolpidem,1,0.608801767815614,0.2440903250754999,2023-07-01
Doxepin,1,0.608801767815614,0.2440903250754999,2023-07-01
Pentobarbital,1,0.608801767815614,0.2440903250754999,2023-07-01
Quetiapine,6,0.4128036897423479,0.22972384551032743,2023-07-01
Clonazepam,8,0.38487460456106765,0.22735547783761081,2023-07-01
Lamotrigine,1,0.5209111954800146,0.208851862399147,2023-07-01
GHB,1,0.48584157484567686,0.1947912016825662,2023-07-01
Citalopram,3,0.37091644507372057,0.1787087399391428,2023-07-01
Olanzapine,3,0.3588946364228301,0.1729165937446997,2023-07-01
Etizolam,2,0.3169130074485635,0.14136871421950767,2023-07-01
Acetyl fentanyl,61,2.0433376354274793,1.6630324284727345,2023-10-01
Fentanyl,1920,1.069743577165352,1.030234753994272,2023-10-01
Cocaine,558,1.0698098979960347,0.9976888135009058,2023-10-01
Methamphetamine,1734,1.0353501019285138,0.9951502065723474,2023-10-01
PCP,120,1.0976464139006619,0.9456237590706311,2023-10-01
Bromazolam,7,1.5292056753879981,0.9394102865417103,2023-10-01
Ethanol,392,0.9745224492241192,0.8967109577056899,2023-10-01
Lidocaine,6,1.3237998583680914,0.7958006795629324,2023-10-01
Temazepam,8,1.2020424275443609,0.752707296025752,2023-10-01
Methadone,20,1.0432186865703867,0.7450020176066836,2023-10-01
Ketamine,14,1.0628039503074878,0.7219260072308844,2023-10-01
Cyclobenzaprine,6,1.125506601651647,0.6765969287465339,2023-10-01
Mirtazapine,6,1.125506601651647,0.6765969287465339,2023-10-01
MDMA,22,0.9155224896167931,0.6622677496788449,2023-10-01
para-Fluorofentanyl,73,0.8001871543372583,0.6622241089088998,2023-10-01
Oxazepam,3,1.1859983499538798,0.6534179203477065,2023-10-01
Xylazine,3,1.1859983499538798,0.6534179203477065,2023-10-01
Metoclopramide,3,1.1859983499538798,0.6534179203477065,2023-10-01
Diazepam,22,0.885519086784595,0.6405639834669361,2023-10-01
Mitragynine,12,0.9535131926014867,0.6334013593173883,2023-10-01
Amphetamine,20,0.8634399077583003,0.6166151753634839,2023-10-01
Hydrocodone,32,0.8099777823336338,0.6145703769361265,2023-10-01
Tramadol,16,0.879243189426202,0.6087272617368505,2023-10-01
Sertraline,7,0.9793055491774738,0.6015997202804507,2023-10-01
Oxycodone,30,0.78394188488811,0.5901471404309789,2023-10-01
Bupropion,6,0.9788793241969638,0.5884521187110171,2023-10-01
Buprenorphine,5,0.9783772298089315,0.5737616859185164,2023-10-01
Metoprolol,3,1.0380067126660795,0.5718829098907299,2023-10-01
Heroin,142,0.6380245745737779,0.5561424926109497,2023-10-01
Nortriptyline,2,1.0457276474816577,0.5532761923310048,2023-10-01
Flecainide,2,1.0457276474816577,0.5532761923310048,2023-10-01
Trazodone,9,0.8613037105671847,0.5486350132924599,2023-10-01
Codeine,11,0.8297747103554921,0.5442590027223461,2023-10-01
Quetiapine,13,0.8066515474032141,0.5421040136797188,2023-10-01
Propranolol,2,0.9761419485509103,0.5164596171569504,2023-10-01
Alprazolam,86,0.6144647106752291,0.5157958834332619,2023-10-01
Cannabis,2,0.9152393152559438,0.4842371000096627,2023-10-01
MDA,2,0.9152393152559438,0.4842371000096627,2023-10-01
Midazolam,2,0.9152393152559438,0.4842371000096627,2023-10-01
"1,1-Difluoroethane",3,0.8743513203875755,0.48171805756992636,2023-10-01
Levamisole,3,0.8743513203875755,0.48171805756992636,2023-10-01
Venlafaxine,3,0.8743513203875755,0.48171805756992636,2023-10-01
Diphenhydramine,10,0.7237022932159568,0.46812439089385904,2023-10-01
Fluvoxamine,1,0.9054853329075131,0.45581547359576907,2023-10-01
Flubromazepam,1,0.9054853329075131,0.45581547359576907,2023-10-01
Benazepril,1,0.9054853329075131,0.45581547359576907,2023-10-01
Atomoxetine,1,0.9054853329075131,0.45581547359576907,2023-10-01
Clobazam,1,0.9054853329075131,0.45581547359576907,2023-10-01
Tizanidine,1,0.9054853329075131,0.45581547359576907,2023-10-01
Tapentadol,1,0.9054853329075131,0.45581547359576907,2023-10-01
Zinc,1,0.9054853329075131,0.45581547359576907,2023-10-01
Vancomycin,1,0.9054853329075131,0.45581547359576907,2023-10-01
Metonitazene,1,0.9054853329075131,0.45581547359576907,2023-10-01
Lorazepam,10,0.6908275877431046,0.44685949838273126,2023-10-01
Hydromorphone,4,0.7743102032870511,0.44124604666046474,2023-10-01
Clozapine,1,0.8452317574056615,0.425484212497341,2023-10-01
Carbon monoxide,1,0.8452317574056615,0.425484212497341,2023-10-01
Hydroxychloroquine,1,0.8452317574056615,0.425484212497341,2023-10-01
Chlorpheniramine,1,0.8452317574056615,0.425484212497341,2023-10-01
Vilazodone,1,0.8452317574056615,0.425484212497341,2023-10-01
Nitrous oxide,1,0.8452317574056615,0.425484212497341,2023-10-01
Loperamide,1,0.8452317574056615,0.425484212497341,2023-10-01
Methocarbamol,1,0.8452317574056615,0.425484212497341,2023-10-01
Valproic Acid,1,0.8452317574056615,0.425484212497341,2023-10-01
